c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
c2,7,1,,,55,110,,90,0,0,130,0,90,,,,,20
